Policy No,Policy Sys Id,IDX,Amt,
P-4006-90-2026-00482,3643567,0,1.10,
P-1488-90-2026-00403,3643509,0,1.10,
P-2408-90-2026-00481,3643160,0,1.10,
P-2400-92-2026-00379,3642067,0,1.10,
P-2400-90-2026-02742,3642746,0,1.10,
P-1411-90-2026-00621,3642714,0,1.10,
P-3211-90-2026-00709,3643568,0,1.10,
P-2400-90-2026-02757,3642903,0,1.10,
P-1400-92-2026-00215,3642578,0,1.10,
P-2301-90-2026-00253,3643748,0,1.10,
P-9071-92-2026-00046,3643653,0,1.10,
P-2202-90-2026-00667,3643716,0,1.10,
P-1488-90-2026-00407,3643658,0,1.10,
P-3211-90-2026-00713,3643649,0,1.10,
P-3211-90-2026-00724,3643718,0,1.10,
P-3800-90-2026-00875,3643678,0,1.10,
P-3211-90-2026-00714,3643656,0,1.10,
P-2202-90-2026-00670,3643771,0,1.70,
P-4200-90-2026-01458,3643756,0,1.10,
P-3211-90-2026-00717,3643668,0,1.10,
P-1400-90-2026-00270,3643777,0,1.70,
P-2214-90-2026-00191,3643707,0,1.10,
P-2400-90-2026-02832,3643921,0,1.10,
P-2400-90-2026-02852,3644195,0,1.10,
P-2403-90-2026-00561,3643825,0,1.10,
P-4200-90-2026-01481,3644064,0,1.10,
P-2403-90-2026-00562,3643839,0,1.10,
P-4203-90-2026-00435,3643837,0,1.10,
P-4200-90-2026-01460,3643844,0,1.10,
P-2409-92-2026-00033,3644047,0,1.10,
P-2403-90-2026-00569,3644095,0,1.10,
P-9071-90-2026-00077,3643966,0,1.10,
P-2403-90-2026-00570,3644099,0,1.10,
P-3603-90-2026-00209,3644136,0,1.10,
P-2407-90-2026-00754,3643865,0,1.10,
P-9071-90-2026-00076,3643843,0,1.10,
P-9082-90-2026-00091,3643910,0,1.10,
P-9077-90-2026-00175,3643943,0,1.10,
P-1411-90-2026-00653,3644061,0,1.10,
P-1411-90-2026-00660,3644166,0,1.10,
P-2202-90-2026-00691,3644134,0,1.10,
P-2202-90-2026-00685,3643986,0,1.10,
P-4200-90-2026-01472,3643987,0,1.10,
P-2403-90-2026-00567,3644081,0,1.10,
P-2400-90-2026-02841,3643977,0,1.10,
P-9097-90-2026-00166,3644096,0,1.10,
P-2405-90-2026-00172,3644074,0,1.10,
P-1488-90-2026-00410,3644100,0,1.10,
P-2202-90-2026-00696,3644194,0,1.10,
P-3800-90-2026-00881,3644162,0,1.10,
P-2409-90-2026-00112,3644165,0,1.10,
P-3400-97-2025-00004,3313517,47,22.00,
P-1488-90-2026-00055,3609437,0,1.10,
P-1488-91-2026-00057,3609363,0,1.10,
P-4006-91-2026-00073,3609383,0,1.10,
P-2408-90-2026-00052,3609382,0,1.10,
P-4006-90-2026-00011,3608480,0,1.10,
P-3800-90-2026-00107,3608905,0,1.10,
P-2400-90-2026-00355,3608927,0,1.10,
P-3200-90-2026-00362,3609375,0,1.10,
P-2604-90-2026-00022,3608990,0,1.10,
P-3211-90-2026-00062,3608640,0,1.10,
P-2400-90-2026-00325,3608500,0,1.10,
P-9061-91-2026-00064,3608476,0,1.10,
P-2400-90-2026-00324,3608475,0,1.10,
P-4200-90-2026-00151,3608212,0,1.10,
P-2400-90-2026-00368,3609185,0,1.10,
P-3200-90-2026-00351,3609191,0,1.10,
P-2405-90-2026-00021,3609390,0,1.10,
P-4200-90-2026-00191,3609261,0,1.10,
P-4200-90-2026-00181,3609057,0,1.10,
P-4200-90-2026-00164,3608655,0,1.10,
P-1477-90-2026-00015,3608230,0,1.10,
P-4000-90-2026-00144,3608844,0,1.10,
P-3211-90-2026-00064,3608687,0,1.10,
P-4000-90-2026-00146,3608904,0,1.10,
P-2400-90-2026-00319,3608456,0,1.10,
P-4000-90-2026-00162,3609209,0,1.10,
P-3205-90-2026-00029,3609371,0,1.10,
P-2301-92-2026-00028,3608889,0,1.10,
P-3205-90-2026-00019,3608023,0,1.10,
P-2301-90-2026-00018,3608659,0,1.70,
P-9102-91-2026-00004,3609257,0,1.10,
P-2000-90-2026-00048,3608599,0,1.10,
P-1488-90-2026-00046,3607948,0,1.10,
P-1411-91-2026-00008,3607888,0,1.70,
P-1477-90-2026-00018,3608425,0,1.10,
P-9086-90-2026-00023,3608274,0,1.10,
P-2605-90-2026-00006,3608805,0,1.10,
P-1477-90-2026-00016,3608247,0,1.10,
P-3200-90-2026-00356,3609299,0,1.70,
P-3800-90-2026-00104,3608842,0,1.10,
P-1200-90-2026-00184,3608555,0,1.10,
P-1492-90-2026-00012,3608783,0,1.10,
P-2400-90-2026-00326,3608535,0,1.10,
P-2202-90-2026-00059,3609160,0,1.10,
P-1488-90-2026-00058,3609540,0,1.10,
P-3205-90-2026-00022,3608504,0,1.10,
P-2200-90-2026-00060,3608880,0,1.10,
P-4200-90-2026-00185,3609175,0,1.10,
P-2604-90-2026-00024,3609174,0,1.10,
P-3800-90-2026-00117,3609169,0,1.10,
P-9086-90-2026-00028,3608684,0,1.10,
P-2400-90-2026-00354,3608921,0,1.10,
P-4200-90-2026-00170,3608796,0,1.10,
P-2400-90-2026-00376,3609379,0,1.10,
P-4000-90-2026-00118,3608308,0,1.10,
P-9061-98-2025-00028,3556750,5,1.10,
P-3800-90-2026-00102,3608748,0,1.10,
P-2200-90-2026-00049,3608170,0,1.10,
P-9061-91-2026-00059,3608135,0,1.10,
P-2400-90-2026-00314,3608422,0,1.10,
P-3800-90-2026-00122,3609284,0,1.10,
P-4000-90-2026-00157,3609135,0,1.10,
P-2400-90-2026-00373,3609353,0,1.10,
P-3800-90-2026-00112,3609059,0,1.10,
P-1452-90-2026-00022,3608995,0,1.10,
P-1400-90-2026-00022,3609498,0,1.70,
P-1411-90-2026-00059,3609038,0,1.10,
P-2200-90-2026-00059,3608660,0,1.10,
P-2400-90-2026-00328,3608530,0,1.10,
P-2600-90-2026-00047,3609150,0,1.10,
P-3211-90-2026-00080,3609389,0,1.10,
P-9070-90-2026-00004,3608873,0,1.10,
P-2407-90-2026-00059,3608306,0,1.10,
P-3200-90-2026-00297,3608636,0,1.10,
P-9070-90-2026-00005,3608918,0,1.10,
P-2400-90-2026-00301,3608189,0,1.10,
P-1200-90-2026-00205,3609104,0,1.10,
P-4005-90-2026-00032,3609394,0,1.10,
P-9082-90-2026-00006,3608467,0,1.10,
P-2408-90-2026-00039,3608177,0,1.10,
P-2200-90-2026-00068,3609282,0,1.10,
P-1400-90-2026-00009,3608132,0,1.10,
P-3200-90-2026-00284,3608190,0,1.10,
P-3211-90-2026-00075,3609137,0,1.10,
P-8000-90-2026-00025,3608180,0,1.10,
P-3600-90-2026-00077,3608770,0,1.70,
P-2202-90-2026-00067,3609547,0,1.10,
P-1000-98-2026-00013,3607263,0,55.00,
P-1411-90-2026-00040,3608120,0,1.10,
P-3800-90-2026-00111,3609024,0,1.10,
P-3603-90-2026-00017,3608853,0,1.70,
P-9086-90-2026-00022,3608168,0,1.10,
P-4202-90-2026-00047,3609295,0,1.70,
P-1411-90-2026-00056,3608949,0,1.10,
P-1200-90-2026-00228,3609234,0,1.10,
P-4006-91-2026-00066,3608740,0,1.10,
P-4200-90-2026-00152,3608225,0,1.10,
P-1411-90-2026-00058,3608960,0,1.10,
P-2400-90-2026-00310,3608349,0,1.10,
P-1400-90-2026-00008,3608126,0,1.10,
P-2400-90-2026-00346,3608871,0,1.10,
P-2200-90-2026-00054,3608361,0,1.10,
P-4000-90-2026-00127,3608505,0,1.10,
P-4005-90-2026-00026,3608772,0,1.10,
P-3200-90-2026-00372,3609503,0,1.10,
P-2407-90-2026-00089,3609634,0,1.70,
P-9077-90-2026-00009,3609622,0,1.10,
P-2202-90-2026-00069,3609530,0,1.10,
P-3800-90-2026-00127,3609528,0,1.10,
P-3800-90-2026-00130,3609646,0,1.10,
P-2202-90-2026-00073,3609624,0,1.10,
P-1477-91-2026-00010,3609614,0,1.10,
P-9068-90-2026-00019,3609655,0,1.10,
P-1411-90-2026-00072,3609611,0,1.10,
P-2400-90-2026-00410,3609841,0,1.10,
P-3205-91-2026-00018,3609766,0,1.10,
P-1492-90-2026-00019,3610009,0,1.10,
P-2400-90-2026-00414,3609846,0,1.10,
P-3211-91-2026-00119,3609976,0,1.10,
P-1411-90-2026-00080,3609702,0,1.10,
P-4203-90-2026-00048,3609946,0,1.10,
P-4200-91-2026-00013,3609776,0,1.10,
P-2400-90-2026-00398,3609797,0,1.10,
P-1411-92-2026-00026,3609716,0,1.10,
P-9076-90-2026-00012,3609822,0,1.10,
P-3211-90-2026-00091,3609832,0,1.10,
P-2202-90-2026-00085,3609709,0,1.10,
P-1411-90-2026-00081,3609779,0,1.10,
P-2400-90-2026-00401,3609785,0,1.10,
P-2403-90-2026-00083,3609884,0,1.10,
P-2407-90-2026-00091,3609865,0,1.10,
P-2400-90-2026-00423,3609925,0,1.10,
P-1400-90-2026-00036,3609891,0,1.70,
P-2202-90-2026-00087,3609787,0,1.10,
P-1411-91-2026-00011,3609923,0,1.10,
P-2400-90-2026-00419,3609861,0,1.10,
P-1488-90-2026-00063,3609854,0,1.10,
P-2406-90-2026-00018,3609695,0,1.10,
P-2202-90-2026-00089,3609808,0,1.10,
P-3205-90-2026-00034,3609975,0,1.10,
P-1474-91-2026-00010,3609851,0,1.70,
P-2400-90-2026-00402,3609786,0,1.10,
P-9086-90-2026-00042,3609889,0,1.10,
P-2403-90-2026-00068,3609686,0,1.10,
P-2400-90-2026-00429,3609992,0,1.10,
P-4005-90-2026-00035,3609831,0,1.10,
P-1492-90-2026-00025,3611128,0,1.10,
P-1200-90-2026-00264,3610624,0,1.10,
P-3200-90-2026-00447,3611337,0,1.10,
P-2605-90-2026-00012,3611194,0,1.10,
P-3200-90-2026-00437,3611153,0,1.10,
P-2408-91-2026-00007,3610980,0,1.10,
P-2200-90-2026-00084,3610933,0,1.10,
P-2000-93-2026-00005,3610994,0,1.10,
P-2400-90-2026-00498,3611342,0,1.10,
P-9086-90-2026-00059,3610699,0,1.10,
P-1200-90-2026-00252,3610388,0,1.10,
P-1477-90-2026-00030,3610928,0,1.10,
P-8069-96-2025-00002,3251624,58,4.40,
P-1488-90-2026-00074,3610900,0,1.10,
P-3200-90-2026-00381,3610234,0,1.10,
P-1200-90-2026-00263,3610602,0,1.10,
P-2407-92-2026-00050,3611176,0,1.10,
P-1400-90-2026-00044,3611248,0,1.70,
P-4400-90-2026-00068,3610379,0,1.10,
P-1200-90-2026-00271,3610762,0,1.10,
P-3800-90-2026-00140,3610213,0,1.10,
P-2403-90-2026-00105,3611080,0,1.10,
P-4006-90-2026-00033,3610614,0,1.10,
P-2604-90-2026-00034,3610583,0,1.10,
P-3600-90-2026-00109,3611138,0,1.70,
P-1400-90-2026-00039,3610474,0,1.70,
P-2400-90-2026-00478,3610961,0,1.10,
P-9086-90-2026-00061,3610960,0,1.10,
P-1200-90-2026-00274,3610886,0,1.10,
P-3800-90-2026-00165,3611243,0,1.10,
P-2400-90-2026-00474,3610889,0,1.10,
P-2400-90-2026-00480,3611026,0,1.10,
P-2400-90-2026-00483,3611058,0,1.10,
P-3400-90-2026-00047,3610094,0,1.70,
P-2408-90-2026-00073,3610313,0,1.10,
P-4006-90-2026-00047,3611785,0,1.10,
P-3211-91-2026-00124,3611390,0,1.10,
P-4000-90-2026-00215,3611478,0,1.10,
P-9077-90-2026-00018,3610881,0,1.10,
P-3200-90-2026-00481,3611690,0,1.10,
P-1200-90-2026-00278,3610984,0,1.10,
P-1477-90-2026-00035,3611606,0,1.10,
P-1400-90-2026-00042,3611074,0,1.70,
P-2406-90-2026-00024,3611687,0,1.10,
P-1453-90-2026-00007,3611459,0,1.10,
P-9068-90-2026-00022,3610398,0,1.10,
P-3200-90-2026-00389,3610566,0,1.10,
P-9076-91-2026-00005,3610200,0,1.10,
P-1411-90-2026-00095,3610186,0,1.10,
P-9068-91-2026-00020,3610032,0,1.10,
P-2000-90-2026-00062,3610215,0,1.10,
P-3211-90-2026-00103,3610581,0,1.10,
P-4400-90-2026-00096,3611706,0,1.10,
P-3800-90-2026-00160,3610988,0,1.10,
P-2000-90-2026-00063,3610308,0,1.10,
P-9070-90-2026-00017,3610594,0,1.10,
P-9068-90-2026-00023,3610443,0,1.10,
P-3200-90-2026-00496,3611858,0,1.10,
P-9061-91-2026-00106,3610364,0,1.10,
P-2000-90-2026-00068,3610777,0,1.10,
P-4000-90-2026-00206,3611277,0,1.10,
P-2000-90-2026-00081,3611410,0,1.10,
P-1200-90-2026-00312,3611427,0,1.10,
P-2000-90-2026-00087,3611620,0,1.10,
P-1492-90-2026-00027,3611724,0,1.10,
P-1400-90-2026-00047,3611789,0,1.70,
P-4203-90-2026-00072,3611195,0,1.10,
P-1411-90-2026-00090,3609958,0,1.10,
P-9061-91-2026-00097,3610109,0,1.10,
P-4000-90-2026-00196,3610992,0,1.10,
P-2400-91-2026-00052,3610180,0,1.10,
P-2000-90-2026-00086,3611561,0,1.10,
P-2400-90-2026-00526,3611851,0,1.70,
P-2408-90-2026-00083,3610792,0,1.10,
P-3400-90-2026-00065,3610420,0,1.70,
P-2400-90-2026-00511,3611587,0,1.10,
P-3900-90-2026-00017,3611647,0,1.10,
P-4006-91-2026-00081,3610562,0,1.10,
P-2000-90-2026-00070,3610902,0,1.10,
P-1411-90-2026-00108,3611473,0,1.10,
P-2403-92-2026-00041,3611833,0,1.10,
P-2200-90-2026-00085,3611212,0,1.10,
P-2200-90-2026-00082,3610714,0,1.10,
P-4006-90-2026-00039,3611284,0,1.10,
P-2202-90-2026-00111,3611830,0,1.10,
P-9086-90-2026-00068,3611764,0,1.10,
P-2400-90-2026-00528,3611875,0,1.10,
P-1488-91-2026-00064,3610944,0,1.10,
P-2000-90-2026-00072,3611003,0,1.10,
P-2200-90-2026-00087,3611551,0,1.10,
P-3600-90-2026-00097,3610670,0,1.70,
P-3200-90-2026-00412,3610873,0,1.10,
P-3200-90-2026-00483,3611723,0,1.10,
P-3603-90-2026-00031,3611888,0,1.10,
P-9097-91-2026-00004,3610468,0,1.10,
P-1200-90-2026-00308,3611388,0,1.10,
P-3800-90-2026-00152,3610604,0,1.10,
P-4005-90-2026-00036,3610272,0,1.10,
P-2408-90-2026-00092,3611741,0,1.10,
P-3200-90-2026-00487,3611754,0,1.10,
P-4000-90-2026-00186,3610599,0,1.10,
P-1477-92-2026-00006,3610728,0,1.10,
P-2407-90-2026-00115,3611862,0,1.70,
P-9061-90-2026-00061,3611367,0,1.10,
P-2214-90-2026-00041,3611739,0,1.10,
P-3200-90-2026-00449,3611373,0,1.10,
P-3200-90-2026-00485,3611728,0,1.10,
P-9071-91-2026-00002,3610672,0,1.10,
P-1200-90-2026-00321,3611597,0,1.10,
P-1411-90-2026-00094,3610193,0,1.10,
P-3200-90-2026-00456,3611491,0,1.10,
P-8035-91-2026-00031,3611657,0,1.10,
P-4200-90-2026-00237,3611174,0,1.70,
P-3200-90-2026-00430,3611093,0,1.10,
P-3205-90-2026-00042,3611234,0,1.10,
P-1477-90-2026-00034,3611549,0,1.10,
P-2202-91-2026-00020,3609441,0,1.70,
P-4400-90-2026-00088,3611435,0,1.10,
P-4000-90-2026-00209,3611299,0,1.10,
P-2400-90-2026-00494,3611265,0,1.10,
P-8000-91-2026-00037,3610823,0,1.10,
P-1488-90-2026-00110,3613411,0,1.10,
P-2403-92-2026-00053,3613425,0,1.10,
P-2400-90-2026-00637,3613497,0,1.10,
P-1411-90-2026-00136,3613428,0,1.10,
P-3200-90-2026-00593,3613462,0,1.10,
P-1200-91-2026-00082,3611937,0,1.10,
P-2400-90-2026-00588,3612770,0,1.10,
P-2200-90-2026-00106,3612406,0,1.10,
P-3205-90-2026-00051,3612910,0,1.10,
P-2403-92-2026-00044,3612356,0,1.10,
P-2400-90-2026-00593,3612807,0,1.10,
P-2000-90-2026-00106,3613046,0,1.10,
P-1488-91-2026-00132,3613108,0,1.10,
P-3600-90-2026-00119,3612580,0,1.70,
P-4000-90-2026-00241,3612630,0,1.10,
P-9061-91-2026-00127,3612911,0,1.10,
P-1200-91-2026-00091,3613208,0,1.10,
P-8000-90-2026-00047,3612518,0,1.10,
P-2400-90-2026-00604,3612963,0,1.10,
P-4000-90-2026-00259,3613334,0,1.10,
P-4200-90-2026-00272,3612557,0,1.10,
P-2400-90-2026-00567,3612482,0,1.10,
P-1200-90-2026-00376,3613016,0,1.10,
P-2200-90-2026-00099,3612273,0,1.10,
P-2407-90-2026-00121,3612719,0,1.10,
P-1200-90-2026-00381,3613044,0,1.10,
P-3211-90-2026-00155,3613339,0,1.10,
P-3600-90-2026-00121,3612700,0,1.70,
P-2200-90-2026-00118,3613014,0,1.10,
P-3200-90-2026-00542,3612827,0,1.10,
P-4006-90-2026-00056,3612932,0,1.10,
P-4400-90-2026-00125,3612914,0,1.10,
P-2200-90-2026-00114,3612758,0,1.10,
P-2214-90-2026-00046,3612773,0,1.10,
P-3200-90-2026-00532,3612766,0,1.10,
P-2200-90-2026-00108,3612497,0,1.10,
P-4006-90-2026-00057,3613001,0,1.10,
P-8000-91-2026-00053,3613147,0,1.10,
P-4200-90-2026-00292,3612994,0,1.10,
P-4000-90-2026-00250,3612909,0,1.10,
P-4200-90-2026-00294,3613105,0,1.70,
P-1411-92-2026-00057,3612887,0,1.10,
P-3200-90-2026-00523,3612495,0,1.10,
P-4200-90-2026-00297,3613253,0,1.10,
P-1200-90-2026-00346,3612176,0,1.10,
P-1200-90-2026-00374,3612982,0,1.10,
P-3200-90-2026-00534,3612779,0,1.10,
P-2406-90-2026-00029,3612833,0,1.10,
P-4203-90-2026-00089,3612776,0,1.10,
P-4200-90-2026-00287,3612888,0,1.10,
P-2400-90-2026-00573,3612523,0,1.10,
P-1411-90-2026-00133,3613322,0,1.10,
P-1492-90-2026-00029,3612050,0,1.10,
P-1411-91-2026-00015,3613042,0,1.10,
P-2400-90-2026-00550,3612163,0,1.10,
P-3800-90-2026-00197,3612681,0,1.10,
P-3900-90-2026-00019,3612090,0,1.10,
P-9075-90-2026-00031,3613307,0,1.10,
P-1200-90-2026-00365,3612763,0,1.10,
P-1200-92-2026-00036,3612323,0,1.10,
P-2600-90-2026-00071,3612537,0,1.10,
P-9086-90-2026-00071,3612133,0,1.10,
P-3211-90-2026-00153,3613285,0,1.10,
P-4000-92-2026-00020,3611940,0,1.10,
P-3200-90-2026-00520,3612388,0,1.10,
P-3200-90-2026-00521,3612436,0,1.10,
P-2400-90-2026-00540,3612006,0,1.10,
P-2000-90-2026-00097,3612198,0,1.10,
P-4200-90-2026-00269,3612462,0,1.10,
P-4005-90-2026-00042,3612331,0,1.10,
P-3200-90-2026-00508,3612242,0,1.10,
P-4200-90-2026-00273,3612543,0,1.10,
P-3800-90-2026-00193,3612574,0,1.10,
P-2604-90-2026-00045,3611831,0,1.10,
P-8000-90-2026-00041,3611917,0,1.70,
P-4200-90-2026-00259,3612267,0,1.10,
P-8000-90-2026-00043,3612053,0,1.70,
P-2403-90-2026-00113,3612334,0,1.10,
P-8072-90-2026-00020,3612317,0,1.10,
P-2301-90-2026-00039,3612330,0,1.10,
P-3200-90-2026-00503,3612128,0,1.10,
P-2000-90-2026-00096,3612180,0,1.10,
P-2604-90-2026-00049,3612291,0,1.10,
P-9097-90-2026-00019,3612437,0,1.10,
P-1200-90-2026-00337,3612015,0,1.10,
P-4200-90-2026-00279,3612599,0,1.10,
P-1411-90-2026-00119,3612077,0,1.10,
P-2000-90-2026-00102,3612643,0,1.10,
P-3603-90-2026-00035,3612435,0,1.10,
P-4000-90-2026-00222,3612076,0,1.10,
P-1200-90-2026-00363,3612624,0,1.10,
P-2403-90-2026-00119,3612646,0,1.10,
P-1492-91-2026-00022,3612398,0,1.10,
P-1477-90-2026-00039,3612064,0,1.10,
P-4400-90-2026-00113,3612484,0,1.10,
P-4400-90-2026-00104,3612054,0,1.10,
P-2400-90-2026-00632,3613354,0,1.10,
P-2202-90-2026-00130,3613392,0,1.70,
P-3600-90-2026-00111,3611979,0,1.70,
P-2400-90-2026-00539,3611962,0,1.10,
P-9061-91-2026-00117,3611902,0,1.10,
P-4203-90-2026-00080,3612156,0,1.10,
P-4000-90-2026-00237,3612547,0,1.10,
P-2200-90-2026-00123,3613326,0,1.10,
P-2604-90-2026-00046,3611987,0,1.10,
P-2400-90-2026-00551,3612178,0,1.10,
P-1411-90-2026-00134,3613359,0,1.10,
P-3800-90-2026-00190,3612464,0,1.10,
P-2202-90-2026-00126,3612999,0,1.10,
P-1200-90-2026-00386,3613169,0,1.10,
P-3211-90-2026-00137,3612290,0,1.10,
P-3200-90-2026-00531,3612746,0,1.10,
P-3901-90-2026-00014,3611924,0,1.10,
P-3200-92-2026-00055,3613022,0,1.10,
P-3200-90-2026-00556,3613048,0,1.10,
P-1400-90-2026-00057,3613391,0,1.70,
P-4005-90-2026-00047,3613302,0,1.10,
P-3600-90-2026-00114,3612275,0,1.10,
P-2202-90-2026-00116,3611893,0,1.10,
P-3200-90-2026-00589,3613416,0,1.10,
P-3211-90-2026-00164,3613514,0,1.10,
P-3200-90-2026-00524,3612650,0,1.10,
P-3200-90-2026-00527,3612702,0,1.10,
P-2200-90-2026-00119,3613080,0,1.10,
P-4006-90-2026-00059,3613313,0,1.10,
P-4006-90-2026-00060,3613442,0,1.10,
P-3400-97-2025-00004,3313517,49,9.90,
P-2407-90-2026-00120,3612635,0,1.10,
P-8069-96-2026-00002,3607030,5,4.40,
P-1492-90-2026-00046,3614919,0,1.10,
P-2400-90-2026-00715,3614629,0,1.10,
P-4000-90-2026-00293,3614487,0,1.10,
P-4006-90-2026-00073,3614439,0,1.10,
P-4200-90-2026-00328,3614421,0,1.10,
P-9093-90-2026-00016,3614708,0,1.10,
P-2400-90-2026-00723,3614703,0,1.10,
P-2400-90-2026-00649,3613619,0,1.70,
P-3200-90-2026-00622,3614132,0,1.10,
P-3200-90-2026-00633,3614322,0,1.10,
P-3200-90-2026-00602,3613737,0,1.10,
P-2604-90-2026-00068,3614974,0,1.10,
P-3800-90-2026-00233,3614577,0,1.10,
P-2000-90-2026-00132,3614544,0,1.10,
P-2301-90-2026-00052,3614208,0,1.10,
P-4200-90-2026-00339,3614778,0,1.10,
P-2400-90-2026-00726,3614806,0,1.10,
P-1477-90-2026-00064,3614905,0,1.10,
P-4203-90-2026-00107,3614655,0,1.10,
P-4202-92-2026-00041,3614069,0,1.10,
P-3800-90-2026-00236,3614760,0,1.10,
P-4203-90-2026-00104,3614304,0,1.10,
P-2400-90-2026-00653,3613673,0,1.10,
P-4006-90-2026-00065,3613784,0,1.10,
P-4200-90-2026-00322,3614270,0,1.10,
P-4000-90-2026-00266,3613701,0,1.10,
P-2405-90-2026-00038,3613682,0,1.10,
P-1492-90-2026-00041,3614224,0,1.10,
P-3200-90-2026-00669,3614928,0,1.10,
P-2400-90-2026-00706,3614560,0,1.10,
P-4200-90-2026-00325,3614398,0,1.10,
P-3200-90-2026-00651,3614546,0,1.10,
P-4006-91-2026-00136,3614429,0,1.70,
P-2200-90-2026-00145,3614427,0,1.10,
P-3211-92-2026-00067,3614922,0,1.10,
P-3200-90-2026-00601,3613631,0,1.10,
P-4005-90-2026-00050,3614216,0,1.10,
P-3200-90-2026-00632,3614318,0,1.10,
P-2202-90-2026-00141,3613982,0,1.10,
P-2200-90-2026-00152,3614878,0,1.10,
P-3200-90-2026-00641,3614391,0,1.10,
P-3200-90-2026-00624,3614137,0,1.10,
P-4400-91-2026-00074,3614438,0,1.70,
P-9077-90-2026-00032,3614538,0,1.10,
P-1200-90-2026-00472,3614735,0,1.10,
P-2301-90-2026-00050,3614085,0,1.10,
P-2408-90-2026-00113,3614786,0,1.10,
P-1488-90-2026-00129,3614862,0,1.10,
P-2400-90-2026-00687,3614265,0,1.10,
P-1400-90-2026-00060,3614372,0,1.70,
P-3205-92-2026-00049,3613781,0,1.10,
P-2403-90-2026-00133,3614283,0,1.10,
P-9086-90-2026-00089,3614165,0,1.10,
P-1200-90-2026-00432,3614197,0,1.10,
P-2000-90-2026-00122,3614019,0,1.10,
P-3200-90-2026-00629,3614273,0,1.10,
P-3901-90-2026-00022,3614317,0,1.10,
P-3211-90-2026-00192,3614834,0,1.10,
P-1488-91-2026-00157,3614233,0,1.10,
P-4006-91-2026-00135,3614194,0,1.10,
P-3400-90-2026-00115,3613615,0,1.10,
P-9086-90-2026-00082,3613597,0,1.10,
P-2604-90-2026-00061,3613728,0,1.10,
P-1411-90-2026-00141,3614014,0,1.10,
P-3800-90-2026-00227,3614313,0,1.10,
P-2600-90-2026-00086,3613658,0,1.10,
P-1411-90-2026-00138,3613749,0,1.10,
P-2600-90-2026-00091,3613743,0,1.10,
P-2200-90-2026-00132,3614025,0,1.10,
P-4400-90-2026-00133,3613719,0,1.10,
P-2403-90-2026-00138,3614935,0,1.10,
P-3800-90-2026-00229,3614402,0,1.10,
P-1477-90-2026-00059,3614303,0,1.10,
P-2400-90-2026-00676,3614060,0,1.10,
P-9102-91-2026-00011,3613930,0,1.10,
P-4200-90-2026-00317,3614213,0,1.10,
P-3211-92-2026-00065,3614864,0,1.10,
P-3400-90-2026-00122,3614229,0,1.70,
P-9091-90-2026-00033,3613582,0,1.10,
P-9075-90-2026-00041,3614964,0,1.10,
P-4006-90-2026-00078,3614897,0,1.10,
P-2400-90-2026-00660,3613730,0,1.10,
P-2400-90-2026-00731,3614953,0,1.10,
P-1200-90-2026-00437,3614284,0,1.10,
P-4203-90-2026-00092,3613656,0,1.10,
P-4000-90-2026-00282,3614126,0,1.10,
P-2200-90-2026-00151,3614818,0,1.10,
P-1411-90-2026-00146,3614331,0,1.10,
P-2406-90-2026-00033,3613675,0,1.10,
P-9061-90-2026-00078,3614625,0,1.10,
P-2000-90-2026-00121,3613991,0,1.10,
P-1200-90-2026-00467,3614659,0,1.10,
P-3200-90-2026-00639,3614399,0,1.10,
P-1200-90-2026-00448,3614504,0,1.10,
P-1200-90-2026-00469,3614683,0,1.10,
P-2200-90-2026-00144,3614377,0,1.10,
P-9102-91-2026-00012,3613946,0,1.10,
P-4006-91-2026-00139,3614614,0,1.10,
P-2202-92-2026-00100,3614479,0,1.10,
P-1200-90-2026-00462,3614606,0,1.10,
P-1200-91-2026-00099,3613647,0,1.10,
P-4000-90-2026-00297,3614567,0,1.10,
P-2600-90-2026-00104,3614689,0,1.10,
P-1200-90-2026-00453,3614553,0,1.10,
P-2000-90-2026-00134,3614723,0,1.10,
P-4000-90-2026-00294,3614506,0,1.10,
P-4203-90-2026-00105,3614406,0,1.10,
P-3200-90-2026-00610,3613945,0,1.10,
P-9061-90-2026-00072,3613925,0,1.10,
P-2400-90-2026-00647,3613574,0,1.10,
P-4006-91-2026-00123,3613577,0,1.10,
P-1488-90-2026-00111,3613554,0,1.10,
P-2400-92-2026-00102,3613985,0,1.10,
P-2000-90-2026-00118,3613791,0,1.10,
P-3205-90-2026-00056,3613568,0,1.10,
P-4400-90-2026-00147,3615243,0,1.10,
P-2403-90-2026-00143,3615235,0,1.10,
P-9061-91-2026-00154,3614998,0,1.10,
P-2000-90-2026-00141,3615542,0,1.10,
P-2202-90-2026-00164,3616375,0,1.10,
P-8000-90-2026-00059,3615341,0,1.70,
P-9061-91-2026-00152,3614997,0,1.10,
P-1400-90-2026-00066,3614991,0,1.70,
P-3800-90-2026-00239,3615175,0,1.10,
P-3200-90-2026-00689,3615336,0,1.10,
P-1200-90-2026-00494,3615326,0,1.10,
P-3205-90-2026-00072,3615983,0,1.10,
P-9086-90-2026-00097,3615164,0,1.10,
P-4006-90-2026-00100,3616175,0,1.10,
P-2200-90-2026-00173,3616204,0,1.10,
P-4200-90-2026-00396,3616245,0,1.10,
P-1411-90-2026-00167,3615127,0,1.10,
P-2400-90-2026-00787,3615831,0,1.10,
P-2400-91-2026-00096,3615447,0,1.10,
